seed,metareasoning_think_rate,metareasoning_never_utility,cond_000_utility,cond_000_regret,cond_000_obs_brier,cond_000_final_brier,cond_000_cat_exposure,cond_000_risky_rate,cond_001_utility,cond_001_regret,cond_001_obs_brier,cond_001_final_brier,cond_001_cat_exposure,cond_001_risky_rate,cond_010_utility,cond_010_regret,cond_010_obs_brier,cond_010_final_brier,cond_010_cat_exposure,cond_010_risky_rate,cond_011_utility,cond_011_regret,cond_011_obs_brier,cond_011_final_brier,cond_011_cat_exposure,cond_011_risky_rate,cond_100_utility,cond_100_regret,cond_100_obs_brier,cond_100_final_brier,cond_100_cat_exposure,cond_100_risky_rate,cond_101_utility,cond_101_regret,cond_101_obs_brier,cond_101_final_brier,cond_101_cat_exposure,cond_101_risky_rate,cond_110_utility,cond_110_regret,cond_110_obs_brier,cond_110_final_brier,cond_110_cat_exposure,cond_110_risky_rate,cond_111_utility,cond_111_regret,cond_111_obs_brier,cond_111_final_brier,cond_111_cat_exposure,cond_111_risky_rate
98132,0.2438,3.917931432343241,1.9512317322910777,2.0938730901511953,0.06029378935772295,0.06029378935772295,0.027565171235483212,0.416,2.7632961484218157,1.3737431729226743,0.0628835548134459,0.0628835548134459,0.011918661509080984,0.18,2.071388131870272,2.025706665875173,0.05963528048232752,0.05963528048232752,0.027805379212066203,0.4254,2.7951025123226843,1.3103587559984016,0.061456931173668156,0.061456931173668156,0.010967404895989939,0.1696,3.3612796334220403,0.7483838837388517,0.01768840697792406,0.01768840697792406,0.021492469000975154,0.4456,3.8914675613751735,0.17392009116850912,0.017632814150125232,0.017632814150125232,0.011742089300614274,0.2974,3.887043783780017,0.20851050853648181,0.018461969077823603,0.000668822623268965,0.017269563021079112,0.3658,4.041888045844765,0.002302462961433462,0.018706365480250665,0.0006135140846606252,0.010009018019670538,0.2476
98233,0.228,3.8461746331435607,2.0230214899744925,2.0177558151900183,0.055680854572696004,0.055680854572696004,0.02744624572229526,0.4186,2.76707189907568,1.2781895651045354,0.05799375793981444,0.05799375793981444,0.011032016756863995,0.1694,2.0078397943900725,1.9958166420018366,0.056065533273768745,0.056065533273768745,0.027685810579716415,0.4208,2.778300134042634,1.2222435963293379,0.05844058697297444,0.05844058697297444,0.010371538749931079,0.159,3.1711576407980226,0.8256425336327368,0.018011611125355178,0.018011611125355178,0.022318554196645444,0.4504,3.8542510731050417,0.15362093038478164,0.020032035851931283,0.020032035851931283,0.010382468613956352,0.2746,3.7860204607956045,0.23283959692225867,0.01862930850280303,2.1962578857516795e-05,0.01671598743198877,0.3584,4.0536399224486654,0.000360361222061628,0.018704299171837527,2.1614185584582912e-05,0.01006249316760923,0.2526
98334,0.229,3.875517309876454,1.9987556251564427,1.9353240050283056,0.05032689977801133,0.05032689977801133,0.027958464002786263,0.4174,2.8023722153381656,1.1181636329180318,0.049990037494621484,0.049990037494621484,0.011929989703283336,0.179,2.1687628772379774,1.8563959521045712,0.047971728750184246,0.047971728750184246,0.028603004106681942,0.4362,2.8468919011103573,1.139254210243041,0.04797406070607883,0.04797406070607883,0.013052346400479422,0.197,3.213761893605449,0.8024967469423878,0.017277474055855387,0.017277474055855387,0.022600358385120183,0.453,3.83973107714129,0.13388217394827567,0.017402917541239696,0.017402917541239696,0.010988640409950776,0.2766,3.7082234580891518,0.24205368483989578,0.017212047607886298,0.0001317215026172206,0.01736617871112738,0.359,3.970710331291161,0.0012747235502284632,0.01656209231140547,0.00013099849998857434,0.009973825746212698,0.2442
98435,0.2676,3.850392679811691,1.8433379445993552,2.164817660123147,0.06097535216750571,0.06097535216750571,0.028689931418201718,0.4284,2.6246051401192405,1.3926030157515394,0.06244425041425103,0.06244425041425103,0.012801091185099324,0.1918,2.015401802795839,2.0346718749321977,0.057771026169976404,0.057771026169976404,0.027772357172939265,0.4236,2.7232412391612177,1.2955319811947623,0.06068651649795958,0.06068651649795958,0.01160777243646423,0.1754,3.1436415890004126,0.8794422320594844,0.02251337557328896,0.02251337557328896,0.022094752479279466,0.4426,3.891736126499466,0.1431041743299239,0.02200054202348886,0.02200054202348886,0.01126135595762452,0.2826,3.7890579617497306,0.25615131055496465,0.02131979545327037,0.0005969018358736106,0.017622577370007105,0.3678,4.074626393793042,0.0015303310147067367,0.02235700867164997,0.0006036533649936754,0.010187888372406096,0.2524
98536,0.2426,3.95615000240957,1.9520210418762327,2.1428439388601817,0.06606068872790799,0.06606068872790799,0.027497388087506555,0.4166,2.7056779464304612,1.4451880008167584,0.06923743286172385,0.06923743286172385,0.011420833203984706,0.1746,1.9333375015030938,2.1758721432680583,0.06771856939214906,0.06771856939214906,0.028303309584821853,0.4304,2.7157856298581953,1.420327748663594,0.06885149668413701,0.06885149668413701,0.012551173449869332,0.192,3.3188934375997627,0.8412880629374913,0.021501260601938896,0.021501260601938896,0.02260443314997476,0.4636,3.9450390622390397,0.15654567786277512,0.020934767989613006,0.020934767989613006,0.011693266840814457,0.2948,3.9322019447426295,0.22562143615985414,0.022740672737495367,0.00010612575058730918,0.017722279796911204,0.3748,4.162593982362191,0.0017882756806472425,0.020904118246471405,0.00010465933426148788,0.010842611460098994,0.264
98637,0.2188,3.9233941335372013,2.0094031410742255,2.0792544220639364,0.059553987877344755,0.059553987877344755,0.028070481795214385,0.424,2.8256466719149276,1.2756730193364247,0.058827356130177415,0.058827356130177415,0.012227739173524071,0.1892,2.0385386597737125,2.0026366920213374,0.05585115533918015,0.05585115533918015,0.027931720738461514,0.4216,2.791183008103284,1.2635751281345065,0.05963873368299378,0.05963873368299378,0.012402429397910817,0.188,3.2205689894685516,0.8237228549327654,0.01784396512463019,0.01784396512463019,0.022511207674937975,0.457,3.8957673726862487,0.13413188753508443,0.01713453759592018,0.01713453759592018,0.011118665262759038,0.2844,3.802784802424861,0.24930816243904177,0.017832344352907644,9.676350507964999e-05,0.017912253607479032,0.3742,4.102882379658882,0.0018854964596155823,0.017707937072148617,9.769966510323848e-05,0.010763774564167347,0.266
98738,0.2364,3.859443522687741,1.8343628082667547,2.2808851125109912,0.0681937334902555,0.0681937334902555,0.029219263866804623,0.4442,2.490679186576159,1.553549938351723,0.07141584574097112,0.07141584574097112,0.014225295300911853,0.2106,1.7880350461022367,2.251527429808557,0.0678397027809019,0.0678397027809019,0.02912359688397553,0.439,2.632105188152977,1.4382750040949686,0.06587049056220974,0.06587049056220974,0.014051334014802921,0.2128,3.167203190669612,0.9144567592351305,0.024003992022499913,0.024003992022499913,0.02282658098673967,0.451,4.002574809243776,0.12707468494289692,0.02150662372169204,0.02150662372169204,0.011638941968230999,0.2936,3.790814961786472,0.26201035245838405,0.023324582780611156,0.0008691830517170168,0.017387674622501674,0.3614,4.0941637822907735,0.00562196478554862,0.022142477378730232,0.0008632699181128542,0.01044423454201739,0.2554
98839,0.2196,3.87102470758094,1.962402401783455,2.0608066746104696,0.059605419847622305,0.059605419847622305,0.027448032872967928,0.4152,2.8090357244079556,1.2693677849200078,0.06122737818199987,0.06122737818199987,0.01060015435131532,0.161,1.9600455816936342,2.066296747486479,0.06000359028610952,0.06000359028610952,0.027541684115387603,0.416,2.815785883034814,1.255579776493302,0.05718242910256249,0.05718242910256249,0.010646597031752967,0.1616,3.3657649806833434,0.6959444397605279,0.013096398110777572,0.013096398110777572,0.021816540901092776,0.4508,3.940515240858362,0.10522129602644437,0.013032599600551512,0.013032599600551512,0.010892674465718738,0.2828,3.8807126406295525,0.2149750360969662,0.014427353013131222,0.000151295970882086,0.017481498477051206,0.3728,4.07087496934391,0.000708078325218802,0.013156000205836042,0.0001454594301473218,0.010142239677812127,0.2556
98940,0.2298,3.8147460260887645,1.8935884950070314,2.0884673173881434,0.05742761682883008,0.05742761682883008,0.028129250820384293,0.4238,2.7643443221070445,1.264940905431967,0.05812604723169288,0.05812604723169288,0.011508658811187872,0.175,1.9158860544309093,2.1043798809333896,0.05949434738481689,0.05949434738481689,0.0278048424482168,0.4222,2.763028125066837,1.2468491261985157,0.05811168086030067,0.05811168086030067,0.011272267080044347,0.1722,3.147396951736801,0.8577938100771638,0.019240759459280395,0.019240759459280395,0.022330935516340605,0.4564,3.8428211964884977,0.15024339857059066,0.019877671930705044,0.019877671930705044,0.010849550619332501,0.2786,3.716098639691282,0.27582249055065505,0.019828523222079824,0.00013783178831741757,0.01753857824598756,0.37,4.01512347904528,0.0012683109428453215,0.018238885295201807,0.00013771188320226083,0.010640549096324106,0.256
99041,0.1892,4.044622121740917,2.053607587991596,2.108600375067426,0.06622182986763435,0.06622182986763435,0.028223055357034493,0.4308,2.6146994054936132,1.5397204394261021,0.07104509839576587,0.07104509839576587,0.014783529902659213,0.2212,2.0293431008353284,2.174125174770633,0.06918079997040662,0.06918079997040662,0.029345124771394553,0.4466,2.6577181371313947,1.5251710009663078,0.06946832781343425,0.06946832781343425,0.01506308788027215,0.2256,3.409170100717331,0.8167453202475898,0.018872769248064112,0.018872769248064112,0.023763613519698128,0.4766,3.9771571575391382,0.16825198122459284,0.0195199307633455,0.0195199307633455,0.01242304021436234,0.3108,3.908311120230409,0.25533725014446457,0.018203899999281254,0.0007695799492542717,0.018507401414064453,0.3826,4.1867433562799174,0.0026017129378967233,0.01930061945707704,0.0008125714781694679,0.011337464319976441,0.2742
99142,0.2114,4.049267952837339,1.896940464091887,2.2485526471679544,0.07014789514902878,0.07014789514902878,0.028127032870540348,0.425,2.7930828084343773,1.3572476812476917,0.06639461136546017,0.06639461136546017,0.012458915915811754,0.1906,1.85328420073312,2.277631316003001,0.06907182737892194,0.06907182737892194,0.0286700513009035,0.4308,2.791375766849815,1.3616360909252712,0.0650757318104404,0.0650757318104404,0.011719875387759484,0.1806,3.4288760824684292,0.7104098331059214,0.017109687071936414,0.017109687071936414,0.021472799879455214,0.4492,3.9744809794372458,0.1889285793703084,0.01833285114670542,0.01833285114670542,0.012394387461129208,0.3122,4.005221853638567,0.20563500484496364,0.017628711905383874,0.00034308568424488777,0.01794618313305566,0.3898,4.14924647424202,0.0027355386000973135,0.017396249272312696,0.0003415903011202661,0.010984973200169525,0.2738
99243,0.2354,3.9337495312806903,2.001907931294652,2.0587807696039113,0.06055776578451428,0.06055776578451428,0.02775601352268095,0.4232,2.811053109164883,1.2807153444507713,0.060076731936002874,0.060076731936002874,0.013163792804064548,0.2054,1.9260650901935228,2.1585830136908504,0.0627545292765546,0.0627545292765546,0.028851446742777797,0.4368,2.65610145767963,1.4057413408889405,0.06296160845544323,0.06296160845544323,0.013892738037869265,0.2098,3.244823288976675,0.8120191351376187,0.018667115534994387,0.018667115534994387,0.02244996311326633,0.4508,3.88679264158443,0.1532456013846192,0.018963929442787162,0.018963929442787162,0.011399000984328547,0.284,3.8119160838193378,0.27825063160269764,0.0195101027123757,0.000304689466644419,0.01825754821108191,0.3762,4.035277322256577,0.0019111045485594622,0.018884716106929544,0.000296339810126654,0.010371605995841133,0.2544
99344,0.2242,3.911743264989633,1.92294815906406,2.128690784256097,0.061475777629642604,0.061475777629642604,0.027588960249224213,0.4164,2.6496362319262663,1.3820618205117625,0.06317503131712544,0.06317503131712544,0.011798314039511587,0.173,1.941558700830431,2.1085635303035626,0.05973689749090428,0.05973689749090428,0.02847879759539563,0.429,2.6811355608595915,1.3152323810814073,0.06191830938358787,0.06191830938358787,0.011350749107466905,0.1674,3.3414018252313036,0.7224182970774162,0.0171283873667556,0.0171283873667556,0.02126371620700823,0.4444,3.8940137601155302,0.13988685802407075,0.015826649603082162,0.015826649603082162,0.010784818618808145,0.2764,3.793530031677286,0.2417789273382089,0.017157200811708222,8.537289913907467e-05,0.017436245498535292,0.366,4.001243096981015,0.0008851264582195569,0.016794514369578288,8.785421121338337e-05,0.009594064429823721,0.2398
99445,0.2306,3.7927035269112195,1.805731242918436,2.1640397232090365,0.05892023975808238,0.05892023975808238,0.02858346396945193,0.4256,2.752032451250935,1.285942175610761,0.05980006175912902,0.05980006175912902,0.012304300083110498,0.1866,1.738645197738977,2.2189299629415795,0.06050673414362611,0.06050673414362611,0.028639462536785662,0.4234,2.7834164379078175,1.2235230538120767,0.05740663537430811,0.05740663537430811,0.011551479950584465,0.1762,3.183596714032635,0.8703044864399162,0.0196854204851121,0.0196854204851121,0.02218798867653544,0.452,3.8105311558203656,0.16725175307261708,0.020463453892878177,0.020463453892878177,0.010489543346258847,0.274,3.7928415334214938,0.2585875675418323,0.020278048359932407,0.00045919174421435167,0.01763793533925361,0.3748,3.989686027470251,0.002248368919147752,0.019356592044148267,0.00045561185690003614,0.010197459718076098,0.2516
99546,0.2936,3.834668743759887,1.9679597197153949,2.097933377914185,0.06254179855732535,0.06254179855732535,0.02655228904715479,0.4074,2.6522870773127627,1.3778595102743838,0.06439224398438918,0.06439224398438918,0.011108750047467088,0.1644,1.749359055585841,2.2626586682634406,0.06607641788553346,0.06607641788553346,0.02888192406592374,0.4318,2.7050364915235323,1.3553712960905693,0.06499233685376038,0.06499233685376038,0.011223747622171222,0.17,3.208663010129761,0.8876581450966431,0.02656344258856581,0.02656344258856581,0.02231372705382212,0.4602,3.7851453847584287,0.2290028372181609,0.029524549819689185,0.029524549819689185,0.010627172345024406,0.2808,3.874606522352429,0.2185247748872357,0.027319904094025446,0.00024405101847602077,0.016641819080063167,0.357,4.066312097798105,0.0006306428432708197,0.026300966601989457,0.00024623451631510267,0.010152562179659382,0.2492
99647,0.2098,3.934340361208995,2.006945872602441,2.0074111655842106,0.05568563097159608,0.05568563097159608,0.027719405246522888,0.4198,2.8462380478846376,1.1749259753784465,0.05770654916644467,0.05770654916644467,0.008792620352211315,0.1328,1.880425937102631,2.126172396221543,0.0581291388762849,0.0581291388762849,0.028071792797366504,0.4186,2.8529463348761985,1.1423253256134691,0.05705520402271905,0.05705520402271905,0.00943702633874266,0.1434,3.2163429780121087,0.7948072561431698,0.018075708559368003,0.018075708559368003,0.02185554521317682,0.4436,3.9158065263714152,0.11429391169553264,0.018592135023051588,0.018592135023051588,0.009854126035944407,0.2554,3.839696942325357,0.2162037504785518,0.017796024497338084,0.0006680379006883772,0.016816772402340006,0.3562,4.059646415913956,0.006294159509453246,0.01718647393665519,0.0006601536223099766,0.0096188111420111,0.2418
99748,0.2522,3.7832592618083742,1.724371653311832,2.179167274938759,0.052875313775236576,0.052875313775236576,0.029328800031405877,0.4378,2.7538184363286184,1.1755744329272775,0.05078257031261576,0.05078257031261576,0.011326250493707274,0.1714,1.9904975933005786,1.9417971930011344,0.050657661065208234,0.050657661065208234,0.027271487375307095,0.416,2.7551540524862745,1.1993666045036941,0.051694033741191824,0.051694033741191824,0.011238237681116427,0.1704,3.0602865585886896,0.8665498553046175,0.017220362899648824,0.017220362899648824,0.022804745372983656,0.4482,3.8504465132090453,0.08798304909924863,0.017502787815890895,0.017502787815890895,0.010176790311313116,0.2616,3.659452400141549,0.26997406673246704,0.01765992166304795,0.0006370429052840395,0.017080097269987,0.3546,3.913839369210985,0.004507547961325457,0.016898552222956966,0.0006231399181465654,0.00921142030075211,0.2292
99849,0.2124,3.90805130461059,1.890950579209045,2.2173560547291227,0.06460873778188495,0.06460873778188495,0.02823336539336955,0.428,2.6681675097949142,1.3607832639003612,0.06434551872469974,0.06434551872469974,0.010975866720604669,0.1636,1.9472410447634692,2.1352074519999356,0.059861413175555024,0.059861413175555024,0.028415285860400742,0.4314,2.765709211533888,1.328886510053289,0.06403073223737989,0.06403073223737989,0.011469009816275197,0.1752,3.2183967057747394,0.8500534160414718,0.018807531370998835,0.018807531370998835,0.022634199106258076,0.461,3.9077188647513386,0.14801492364363372,0.019521199064994315,0.019521199064994315,0.011176669769449851,0.2894,3.847923451233476,0.24984187891688162,0.018802837198844694,0.0004640222498042784,0.017733319988388847,0.3778,4.0441342652950585,0.0013180763809900369,0.01951563931460283,0.0004433165680534641,0.010243711719969892,0.2522
99950,0.2174,3.8980907969824146,2.0112574458353536,1.986658822535488,0.05453136653073689,0.05453136653073689,0.02825724031486451,0.4226,2.825819584049787,1.2262440713984164,0.05109007635153621,0.05109007635153621,0.013741584306467951,0.2086,2.0620290256724436,1.9667851588095724,0.05483700254618566,0.05483700254618566,0.028579007332001572,0.4326,2.891611220531093,1.1874415051907823,0.053648539940720275,0.053648539940720275,0.012802526545299096,0.1982,3.2032101598328135,0.8387993198999284,0.017318754003247123,0.017318754003247123,0.02325299411122688,0.4628,3.8780987444401487,0.15180109879424958,0.018389951080632044,0.018389951080632044,0.011568866975508175,0.2912,3.74760909728824,0.25348871338955425,0.019057462973442813,0.0005109907852426933,0.017591134538771997,0.363,4.030770572112361,0.004956544090778424,0.017754752715958454,0.0005063381585790641,0.011002524013391196,0.264
100051,0.2676,3.831479382966066,1.952998208064674,2.072174229692568,0.06041754673807502,0.06041754673807502,0.026446358235227774,0.4056,2.7743990633917797,1.2470295004190535,0.06134590464781693,0.06134590464781693,0.008773984158789083,0.1334,1.8925935700536785,2.158627350941767,0.06272226731635781,0.06272226731635781,0.02786986124263173,0.4236,2.7203905702598816,1.2584109167492175,0.06448015007291086,0.06448015007291086,0.009099834883760281,0.136,3.206197709365731,0.8521402762315619,0.02413888689908576,0.02413888689908576,0.021530975093036243,0.4538,3.8059641052231163,0.19575412368198958,0.025655074319575567,0.025655074319575567,0.009890232112182701,0.267,3.825880389626795,0.23257331746679893,0.024710218574650337,2.4175588233026075e-05,0.016666536306227532,0.3562,4.046703875968753,0.001312399308766542,0.025363867399167912,2.410585701370695e-05,0.009585695721524398,0.2418
100152,0.2144,3.8388967483097542,1.9276863144806342,2.1524850499786177,0.06345336802666138,0.06345336802666138,0.02787041809389418,0.4218,2.7600015074333344,1.3473378396058615,0.06279333555167863,0.06279333555167863,0.011054130247800846,0.1672,2.0408669880993915,2.0233022160668734,0.06264719643739619,0.06264719643739619,0.02681522082411175,0.4076,2.6455281143724196,1.425220388784949,0.06550034919063881,0.06550034919063881,0.011381772619150632,0.1682,3.248784863259833,0.832112178772271,0.021158097546055545,0.021158097546055545,0.02194676013439232,0.4572,3.9162925559679205,0.17828273376985834,0.019371038270535847,0.019371038270535847,0.011326661719378236,0.2974,3.864937560685137,0.24134202430095206,0.020342297547911063,0.0006354233380770147,0.01777946345703016,0.379,4.082536795369014,0.005853882550342121,0.02008864069843192,0.0005891676424122311,0.010283451403043589,0.2614
100253,0.194,3.998895089915322,1.914464673507137,2.189167935731453,0.06778770377858025,0.06778770377858025,0.02773312180681832,0.4184,2.7258644000095296,1.3839283526690007,0.06609601571164754,0.06609601571164754,0.011972807295673052,0.1798,1.9056259440898862,2.212321980163514,0.06700308028174051,0.06700308028174051,0.028309325679729925,0.4282,2.757735996723223,1.3549264583873795,0.06484322274352905,0.06484322274352905,0.012048940357811748,0.1832,3.3531132198734652,0.7033373618896718,0.014475718476050687,0.014475718476050687,0.02170798087221404,0.4436,4.019897883842708,0.11817846198043953,0.013956195654055842,0.013956195654055842,0.012197662913488802,0.3026,3.897153143191109,0.2401208383603083,0.014844308568040742,7.181343024748923e-05,0.018354650479641563,0.39,4.126039781218826,0.00044242125751264025,0.015765427830712192,7.400522344575905e-05,0.010713460957152176,0.266
100354,0.2382,3.9045791458017898,1.816679200420998,2.179353495815436,0.06216693282296278,0.06216693282296278,0.028140456994175507,0.424,2.736646110074329,1.2703075573111755,0.05946483449416668,0.05946483449416668,0.011933798869060746,0.1828,1.8246125297348357,2.182476606233475,0.06130226165825271,0.06130226165825271,0.028025168280292438,0.4244,2.7374324222201434,1.2259604104222457,0.0592826949449237,0.0592826949449237,0.011018343588500063,0.1694,3.1423103807077593,0.8879716334001976,0.021024523981762123,0.021024523981762123,0.02209534720348838,0.4384,3.8896843334926796,0.0990227775904469,0.0217668408301779,0.0217668408301779,0.010010081701153055,0.2618,3.766528376492535,0.26779201405532227,0.020631599178218524,0.0009412542649484007,0.017592123476385613,0.3658,4.0372338616673895,0.006029239872685104,0.020000073481064196,0.0008996452418586809,0.010259290174509487,0.2498
100455,0.1962,3.883623038950683,1.960385713060728,2.043648685038684,0.055947372702225745,0.055947372702225745,0.02767775836034852,0.42,2.8269666579438186,1.1214490416188436,0.05377611675244272,0.05377611675244272,0.009373580825718519,0.1426,1.937555725142352,2.057442141342536,0.05470226407972861,0.05470226407972861,0.02808259397928772,0.4236,2.881452454198109,1.135252999186069,0.05290182690641216,0.05290182690641216,0.008959530537622162,0.1382,3.1919306935029783,0.7706123643955092,0.017198443979615476,0.017198443979615476,0.021147107902993338,0.4414,3.7981768048467908,0.17400490644165503,0.0173412083232181,0.0173412083232181,0.010551838631386094,0.2772,3.759378676236616,0.26733234837899933,0.017223723607247783,0.0008655292676637632,0.017539997746264323,0.3806,3.970340567895092,0.00814856364322646,0.018251198368359697,0.0008592971906655221,0.009649442191786406,0.2452
100556,0.2304,3.838147377215466,1.8873678715814939,2.1363974653850994,0.05958263807722335,0.05958263807722335,0.028596394042046433,0.4282,2.8388907867746953,1.1754534109004213,0.05588650010844549,0.05588650010844549,0.009961972794439904,0.1522,2.1052167889147926,1.986800300580477,0.058168101546880464,0.058168101546880464,0.027183672764945363,0.4192,2.8138418873182136,1.229747242594262,0.05926769480950773,0.05926769480950773,0.010560080921305082,0.1598,3.2698832221214738,0.7752906788983264,0.016166098382583368,0.016166098382583368,0.022499774491004456,0.4592,3.8753765877735606,0.1447223638978834,0.016111714571289473,0.016111714571289473,0.01053705759316381,0.2752,3.813327607154641,0.20553501012676514,0.016618749287716714,7.616845122962665e-05,0.016630539775000047,0.3552,4.027919539723834,0.0009712782688303273,0.015416770370776827,8.126951884129194e-05,0.010112448373518304,0.2482
100657,0.24,3.9078460433107627,1.854945875270626,2.2289648039301357,0.06491592461624852,0.06491592461624852,0.028328678935594417,0.429,2.6664907110841525,1.419117483272405,0.06993800091623188,0.06993800091623188,0.01079645121496372,0.1622,1.823935649881254,2.219964030271119,0.0656756752050271,0.0656756752050271,0.027753990575309435,0.418,2.7309377886158397,1.4088637708691403,0.06696511912846165,0.06696511912846165,0.01069072800497966,0.1634,3.2066989838447237,0.8396589434227121,0.020585247758233463,0.020585247758233463,0.021699505720011992,0.4442,3.9418335278696133,0.14139931760938565,0.020498448536015137,0.020498448536015137,0.010997973023545752,0.284,3.917920738737537,0.2214399316083841,0.021560420716972804,6.738919593357007e-05,0.017151845152617015,0.3716,4.064670824193855,0.0014234406915325252,0.02133745819290905,6.850256393391217e-05,0.00972424700637051,0.2464
100758,0.2288,3.84409657625369,1.8980344629535153,2.1263894336328844,0.06042466916704968,0.06042466916704968,0.028233551987732614,0.429,2.617314826488268,1.3462289050813316,0.06162738139114181,0.06162738139114181,0.010991295678457243,0.1614,1.966565738428448,2.072072804587784,0.058441514684307666,0.058441514684307666,0.02785377981280592,0.4288,2.7773122442940976,1.203021585747576,0.05785456801737816,0.05785456801737816,0.009788016705180022,0.1502,3.068228391008836,0.9308998059968533,0.02378791714957697,0.02378791714957697,0.022162838731786375,0.4556,3.779496753551194,0.2041037165010226,0.024670924410066,0.024670924410066,0.010536650786176462,0.2778,3.6709696391596585,0.27124369326862313,0.024543100338855442,0.000644073956036392,0.01706492027659804,0.3598,4.013514854431506,0.003025927083507609,0.02372957675899935,0.0006449481551594529,0.010068999484506971,0.255
100859,0.2672,3.831467166466899,1.8457881272915653,2.1689463565767553,0.06086397299082198,0.06086397299082198,0.02879911934615442,0.4292,2.6245459668435465,1.3957734039896674,0.0639106293713922,0.0639106293713922,0.012724966334946455,0.1896,2.020428788377838,2.013368982066091,0.059583294134042966,0.059583294134042966,0.027482716355257578,0.4186,2.615294629849671,1.4196777014736184,0.06423603720731862,0.06423603720731862,0.013408303388463324,0.2,3.231716809526521,0.8482151244257633,0.018225134679670987,0.018225134679670987,0.023378569884729326,0.4642,3.9292317675677753,0.14798713112233505,0.019517844886019996,0.019517844886019996,0.011474019770048876,0.29,3.8024196363832945,0.23605293714915423,0.021916200777295298,0.00020571280857564504,0.017097434475139228,0.3554,4.029929140213858,0.0015491485848183502,0.019384129518552673,0.0002062542780050559,0.010060877865585616,0.2468
100960,0.2302,3.850296570887412,2.0976461013705134,1.9515609506857505,0.05376252677326527,0.05376252677326527,0.02675415755617962,0.4096,2.8748018985690367,1.1145536707870414,0.053183326787182024,0.053183326787182024,0.007629185923587481,0.1166,2.004383854404874,1.9697148731718186,0.055252051198613865,0.055252051198613865,0.026410981234852852,0.399,2.920956289497542,1.0950393506930973,0.053772516307262756,0.053772516307262756,0.007379635816665985,0.1144,3.2414552814794666,0.7823839548114034,0.018303425559590056,0.018303425559590056,0.02179302934311713,0.4514,3.897140761290978,0.18199272431439223,0.01866527444593695,0.01866527444593695,0.0101114219785295,0.2764,3.8195942859791323,0.20119968719997805,0.020498909031554793,0.0006131999682659414,0.016627420524250796,0.3616,4.021245974801166,0.0051392920786895915,0.020504464977298097,0.0006184261937664204,0.009409294225651456,0.241
